Board,EventN,TrigTime,ADC
 1 , 27 , 79906414 , 2082.000000
 0 , 28 , 84242382 , 2048.000000
 1 , 28 , 82836082 , 2119.000000
 2 , 27 , 81429132 , 2026.000000
 3 , 27 , 80023706 , 2007.000000
 2 , 28 , 84358800 , 2129.000000
 3 , 28 , 82953376 , 2162.000000
 0 , 29 , 87172052 , 2086.000000
 1 , 29 , 85765752 , 2102.000000
 1 , 30 , 88695420 , 2121.000000
 2 , 29 , 87288468 , 2281.000000
 3 , 29 , 85883048 , 2230.000000
 0 , 30 , 90101722 , 2285.000000
 3 , 30 , 88812718 , 2213.000000
 0 , 31 , 93031394 , 2213.000000
 1 , 31 , 91625088 , 2101.000000
 2 , 30 , 90218136 , 2192.000000
 1 , 32 , 94554758 , 2085.000000
 2 , 31 , 93147804 , 2086.000000
 3 , 31 , 91742390 , 2057.000000
 0 , 32 , 95961064 , 2073.000000
 3 , 32 , 94672060 , 1957.000000
 0 , 33 , 98890734 , 1982.000000
 1 , 33 , 97484426 , 2071.000000
 2 , 32 , 96077470 , 1893.000000
 2 , 33 , 99007138 , 1828.000000
 3 , 33 , 97601730 , 1840.000000
 0 , 34 , 101820404 , 1763.000000
 1 , 34 , 100414094 , 2116.000000
 0 , 35 , 104750076 , 1733.000000
 1 , 35 , 103343762 , 2072.000000
 2 , 34 , 101936806 , 1636.000000
 3 , 34 , 100531402 , 1694.000000
 3 , 35 , 103461072 , 1746.000000
 0 , 36 , 107679746 , 1755.000000
 1 , 36 , 106273432 , 2093.000000
 2 , 35 , 104866474 , 1769.000000
 1 , 37 , 109203100 , 2090.000000
 2 , 36 , 107796142 , 1830.000000
 3 , 36 , 106390744 , 1907.000000
 0 , 37 , 110609416 , 1882.000000
 0 , 38 , 113539086 , 2048.000000
 1 , 38 , 112132768 , 2093.000000
 2 , 37 , 110725808 , 1982.000000
 3 , 37 , 109320414 , 1988.000000
 2 , 38 , 113655476 , 2115.000000
 3 , 38 , 112250084 , 2187.000000
 0 , 39 , 116468758 , 2179.000000
 1 , 39 , 115062438 , 2095.000000
 0 , 40 , 119398428 , 2315.000000
 1 , 40 , 117992106 , 2091.000000
 2 , 39 , 116585144 , 2236.000000
 3 , 39 , 115179756 , 2286.000000
 2 , 40 , 119514812 , 2177.000000
 3 , 40 , 118109426 , 2191.000000
 0 , 41 , 122328098 , 2213.000000
 1 , 41 , 120921774 , 2094.000000
 1 , 42 , 123851442 , 2092.000000
 2 , 41 , 122444480 , 2041.000000
 3 , 41 , 121039098 , 2099.000000
 0 , 42 , 125257770 , 2039.000000
 3 , 42 , 123968768 , 1907.000000
 0 , 43 , 128187440 , 1989.000000
 1 , 43 , 126781112 , 2168.000000
 2 , 42 , 125374148 , 1923.000000
 1 , 44 , 129710780 , 2106.000000
 2 , 43 , 128303814 , 1818.000000
 3 , 43 , 126898438 , 1835.000000
 0 , 44 , 131117110 , 1856.000000
 3 , 44 , 129828110 , 1765.000000
 0 , 45 , 134046780 , 1735.000000
 1 , 45 , 132640448 , 2169.000000
 2 , 44 , 131233482 , 1668.000000
 2 , 45 , 134163150 , 1756.000000
 3 , 45 , 132757780 , 1767.000000
 0 , 46 , 136976452 , 1784.000000
 1 , 46 , 135570118 , 2079.000000
 0 , 47 , 139906122 , 1852.000000
 1 , 47 , 138499786 , 2119.000000
 2 , 46 , 137092818 , 1861.000000
 3 , 46 , 135687452 , 1969.000000
 2 , 47 , 140022486 , 2011.000000
 3 , 47 , 138617122 , 2016.000000
 0 , 48 , 142835792 , 2057.000000
 1 , 48 , 141429454 , 2084.000000
 0 , 49 , 145765464 , 2163.000000
 1 , 49 , 144359122 , 2118.000000
 2 , 48 , 142952152 , 2095.000000
 3 , 48 , 141546792 , 2124.000000
 3 , 49 , 144476464 , 2284.000000
 0 , 50 , 148695134 , 2295.000000
 1 , 50 , 147288792 , 2101.000000
 2 , 49 , 145881820 , 2310.000000
 1 , 51 , 150218460 , 2122.000000
 2 , 50 , 148811488 , 2155.000000
 3 , 50 , 147406134 , 2186.000000
 0 , 51 , 151624804 , 2237.000000
 3 , 51 , 150335806 , 2088.000000
 0 , 52 , 154554474 , 2038.000000
 1 , 52 , 153148128 , 2105.000000
 2 , 51 , 151741156 , 2116.000000
 1 , 53 , 156077798 , 2087.000000
 2 , 52 , 154670824 , 1901.000000
 3 , 52 , 153265476 , 1964.000000
 0 , 53 , 157484146 , 1962.000000
 0 , 54 , 160413816 , 1840.000000
 1 , 54 , 159007466 , 2071.000000
 2 , 53 , 157600492 , 1858.000000
 3 , 53 , 156195146 , 1810.000000
 2 , 54 , 160530158 , 1698.000000
 3 , 54 , 159124818 , 1712.000000
 0 , 55 , 163343486 , 1714.000000
 1 , 55 , 161937134 , 2115.000000
 0 , 56 , 166273156 , 1784.000000
 1 , 56 , 164866802 , 2074.000000
 2 , 55 , 163459826 , 1730.000000
 3 , 55 , 162054488 , 1721.000000
 2 , 56 , 166389494 , 1892.000000
 3 , 56 , 164984160 , 1875.000000
 0 , 57 , 169202828 , 1830.000000
 1 , 57 , 167796472 , 2092.000000
 1 , 58 , 170726140 , 2090.000000
 2 , 57 , 169319162 , 1985.000000
 3 , 57 , 167913830 , 2088.000000
 0 , 58 , 172132498 , 2029.000000
 3 , 58 , 170843500 , 2148.000000
 0 , 59 , 175062168 , 2163.000000
 1 , 59 , 173655808 , 2092.000000
 2 , 58 , 172248830 , 2145.000000
 1 , 60 , 176585478 , 2096.000000
 2 , 59 , 175178496 , 2260.000000
 3 , 59 , 173773172 , 2315.000000
 0 , 60 , 177991840 , 2267.000000
 3 , 60 , 176702842 , 2200.000000
 0 , 61 , 180921510 , 2240.000000
 1 , 61 , 179515146 , 2136.000000
 2 , 60 , 178108164 , 2259.000000
 2 , 61 , 181037832 , 2063.000000
 3 , 61 , 179632514 , 2066.000000
 0 , 62 , 183851180 , 2025.000000
 1 , 62 , 182444814 , 2092.000000
 0 , 63 , 186780850 , 1961.000000
 1 , 63 , 185374482 , 2139.000000
 2 , 62 , 183967500 , 1959.000000
 3 , 62 , 182562184 , 1972.000000
 2 , 63 , 186897168 , 1807.000000
 3 , 63 , 185491854 , 1805.000000
 0 , 64 , 189710522 , 1828.000000
 1 , 64 , 188304152 , 2135.000000
 0 , 65 , 192640192 , 1688.000000
 1 , 65 , 191233820 , 2103.000000
 2 , 64 , 189826836 , 1705.000000
 3 , 64 , 188421526 , 1710.000000
 3 , 65 , 191351196 , 1770.000000
 0 , 66 , 195569862 , 1789.000000
 1 , 66 , 194163488 , 2137.000000
 2 , 65 , 192756502 , 1700.000000
 1 , 67 , 197093158 , 2081.000000
 2 , 66 , 195686170 , 1898.000000
 3 , 66 , 194280868 , 1893.000000
 0 , 67 , 198499532 , 1832.000000
 3 , 67 , 197210538 , 2032.000000
 0 , 68 , 201429204 , 2056.000000
 1 , 68 , 200022826 , 2118.000000
 2 , 67 , 198615838 , 1957.000000
 1 , 69 , 202952494 , 2082.000000
 2 , 68 , 201545506 , 2154.000000
 3 , 68 , 200140208 , 2101.000000
 0 , 69 , 204358874 , 2151.000000
 0 , 70 , 207288544 , 2266.000000
 1 , 70 , 205882164 , 2123.000000
 2 , 69 , 204475174 , 2213.000000
 3 , 69 , 203069880 , 2255.000000
 2 , 70 , 207404840 , 2170.000000
 3 , 70 , 205999550 , 2274.000000
 0 , 71 , 210218216 , 2248.000000
 1 , 71 , 208811832 , 2103.000000
 0 , 72 , 213147886 , 2110.000000
 1 , 72 , 211741500 , 2123.000000
 2 , 71 , 210334508 , 2055.000000
 3 , 71 , 208929222 , 2058.000000
 2 , 72 , 213264176 , 1912.000000
 3 , 72 , 211858892 , 1997.000000
 0 , 73 , 216077556 , 1993.000000
 1 , 73 , 214671168 , 2101.000000
 1 , 74 , 217600838 , 2116.000000
 2 , 73 , 216193844 , 1795.000000
 3 , 73 , 214788562 , 1801.000000
 0 , 74 , 219007226 , 1827.000000
 3 , 74 , 217718234 , 1686.000000
 0 , 75 , 221936898 , 1656.000000
 1 , 75 , 220530506 , 2072.000000
 2 , 74 , 219123512 , 1654.000000
 1 , 76 , 223460174 , 2114.000000
 2 , 75 , 222053180 , 1735.000000
 3 , 75 , 220647904 , 1779.000000
 0 , 76 , 224866568 , 1800.000000
 3 , 76 , 223577576 , 1846.000000
 0 , 77 , 227796238 , 1921.000000
 1 , 77 , 226389844 , 2089.000000
 2 , 76 , 224982846 , 1896.000000
 2 , 77 , 227912514 , 1990.000000
 3 , 77 , 226507246 , 2027.000000
 0 , 78 , 230725908 , 2057.000000
 1 , 78 , 229319512 , 2092.000000
 1 , 79 , 232249180 , 2091.000000
 2 , 78 , 230842182 , 2137.000000
 3 , 78 , 229436916 , 2155.000000
 0 , 79 , 233655580 , 2170.000000
 3 , 79 , 232366588 , 2275.000000
 0 , 80 , 236585250 , 2235.000000
 1 , 80 , 235178848 , 2091.000000
 2 , 79 , 233771850 , 2243.000000
 1 , 81 , 238108518 , 2095.000000
 2 , 80 , 236701518 , 2214.000000
 3 , 80 , 235296258 , 2228.000000
 0 , 81 , 239514920 , 2247.000000
 0 , 82 , 242444592 , 2099.000000
 1 , 82 , 241038186 , 2094.000000
 2 , 81 , 239631184 , 2028.000000
 3 , 81 , 238225930 , 2058.000000
 2 , 82 , 242560852 , 1987.000000
 3 , 82 , 241155600 , 1935.000000
 0 , 83 , 245374262 , 1952.000000
 1 , 83 , 243967854 , 2093.000000
 0 , 84 , 248303932 , 1852.000000
 1 , 84 , 246897524 , 2106.000000
 2 , 83 , 245490520 , 1772.000000
 3 , 83 , 244085270 , 1802.000000
 2 , 84 , 248420188 , 1732.000000
 3 , 84 , 247014942 , 1678.000000
 0 , 85 , 251233602 , 1653.000000
 1 , 85 , 249827192 , 2170.000000
 1 , 86 , 252756860 , 2106.000000
 2 , 85 , 251349856 , 1714.000000
 3 , 85 , 249944612 , 1844.000000
 0 , 86 , 254163274 , 1772.000000
 3 , 86 , 252874284 , 1902.000000
 0 , 87 , 257092944 , 1861.000000
 1 , 87 , 255686530 , 2120.000000
 2 , 86 , 254279524 , 1926.000000
 1 , 88 , 258616198 , 2082.000000
 2 , 87 , 257209190 , 2016.000000
 3 , 87 , 255803954 , 2004.000000
 0 , 88 , 260022614 , 2038.000000
 3 , 88 , 258733624 , 2159.000000
 0 , 89 , 262952286 , 2177.000000
 1 , 89 , 261545866 , 2121.000000
 2 , 88 , 260138858 , 2113.000000
 1 , 90 , 264475534 , 2085.000000
 2 , 89 , 263068526 , 2276.000000
 3 , 89 , 261663296 , 2224.000000
 0 , 90 , 265881956 , 2218.000000
 3 , 90 , 264592966 , 2214.000000
 0 , 91 , 268811626 , 2217.000000
 1 , 91 , 267405204 , 2123.000000
 2 , 90 , 265998194 , 2176.000000
 1 , 92 , 270334872 , 2103.000000
 2 , 91 , 268927862 , 2080.000000
 3 , 91 , 267522638 , 2146.000000
 0 , 92 , 271741296 , 2053.000000
 3 , 92 , 270452308 , 1949.000000
 0 , 93 , 274670968 , 1944.000000
 1 , 93 , 273264540 , 2124.000000
 2 , 92 , 271857528 , 1940.000000
 2 , 93 , 274787196 , 1830.000000
 3 , 93 , 273381978 , 1839.000000
 0 , 94 , 277600638 , 1854.000000
 1 , 94 , 276194210 , 2071.000000
 0 , 95 , 280530308 , 1636.000000
 1 , 95 , 279123878 , 2088.000000
 2 , 94 , 277716864 , 1679.000000
 3 , 94 , 276311650 , 1693.000000
 2 , 95 , 280646532 , 1814.000000
 3 , 95 , 279241320 , 1746.000000
 0 , 96 , 283459980 , 1798.000000
 1 , 96 , 282053546 , 2072.000000
 0 , 97 , 286389650 , 1893.000000
 1 , 97 , 284983214 , 2087.000000
 2 , 96 , 283576200 , 1875.000000
 3 , 96 , 282170992 , 1906.000000
 3 , 97 , 285100662 , 1996.000000
 0 , 98 , 289319320 , 2007.000000
 1 , 98 , 287912884 , 2090.000000
 2 , 97 , 286505868 , 2025.000000
 1 , 99 , 290842552 , 2089.000000
 2 , 98 , 289435534 , 2084.000000
 3 , 98 , 288030332 , 2228.000000
 0 , 99 , 292248990 , 2179.000000
 3 , 99 , 290960004 , 2284.000000
 0 , 100 , 295178662 , 2307.000000
 1 , 100 , 293772220 , 2088.000000
 2 , 99 , 292365202 , 2280.000000
 1 , 101 , 296701890 , 2094.000000
 2 , 100 , 295294870 , 2150.000000
 3 , 100 , 293889674 , 2192.000000
 0 , 101 , 298108332 , 2246.000000
 0 , 102 , 301038002 , 2072.000000
 1 , 102 , 299631558 , 2097.000000
 2 , 101 , 298224538 , 2085.000000
 3 , 101 , 296819346 , 2102.000000
 2 , 102 , 301154206 , 1891.000000
 3 , 102 , 299749016 , 1908.000000
 0 , 103 , 303967672 , 1945.000000
 1 , 103 , 302561226 , 2138.000000
 0 , 104 , 306897344 , 1855.000000
 1 , 104 , 305490894 , 2095.000000
 2 , 103 , 304083872 , 1784.000000
 3 , 103 , 302678686 , 1833.000000
 2 , 104 , 307013540 , 1668.000000
 3 , 104 , 305608358 , 1676.000000
 0 , 105 , 309827014 , 1727.000000
 1 , 105 , 308420564 , 2105.000000
 1 , 106 , 311350232 , 2170.000000
 2 , 105 , 309943208 , 1723.000000
 3 , 105 , 308538028 , 1766.000000
 0 , 106 , 312756684 , 1800.000000
 3 , 106 , 311467700 , 1932.000000
 0 , 107 , 315686356 , 1917.000000
 1 , 107 , 314279900 , 2101.000000
 2 , 106 , 312872876 , 1862.000000
 1 , 108 , 317209570 , 2119.000000
 2 , 107 , 315802544 , 2054.000000
 3 , 107 , 314397370 , 2014.000000
 0 , 108 , 318616026 , 1979.000000
 3 , 108 , 317327040 , 2127.000000
 0 , 109 , 321545696 , 2185.000000
 1 , 109 , 320139238 , 2083.000000
 2 , 108 , 318732210 , 2116.000000
 2 , 109 , 321661878 , 2281.000000
 3 , 109 , 320256712 , 2291.000000
 0 , 110 , 324475366 , 2306.000000
 1 , 110 , 323068906 , 2118.000000
 0 , 111 , 327405038 , 2230.000000
 1 , 111 , 325998576 , 2102.000000
 2 , 110 , 324591546 , 2176.000000
 3 , 110 , 323186382 , 2187.000000
 2 , 111 , 327521214 , 2074.000000
 3 , 111 , 326116054 , 2088.000000
 0 , 112 , 330334708 , 2108.000000
 1 , 112 , 328928244 , 2123.000000
 0 , 113 , 333264378 , 1914.000000
 1 , 113 , 331857912 , 2100.000000
 2 , 112 , 330450882 , 1923.000000
 3 , 112 , 329045724 , 1964.000000
 3 , 113 , 331975394 , 1811.000000
 0 , 114 , 336194050 , 1834.000000
 1 , 114 , 334787580 , 2122.000000
 2 , 113 , 333380550 , 1827.000000
 1 , 115 , 337717250 , 2071.000000
 2 , 114 , 336310216 , 1647.000000
 3 , 114 , 334905066 , 1716.000000
 0 , 115 , 339123720 , 1715.000000
 3 , 115 , 337834736 , 1718.000000
 0 , 116 , 342053390 , 1781.000000
 1 , 116 , 340646918 , 2113.000000
 2 , 115 , 339239884 , 1799.000000
 1 , 117 , 343576586 , 2073.000000
 2 , 116 , 342169552 , 1840.000000
 3 , 116 , 340764408 , 1872.000000
 0 , 117 , 344983060 , 1915.000000
 0 , 118 , 347912732 , 1957.000000
 1 , 118 , 346506256 , 2093.000000
 2 , 117 , 345099220 , 2054.000000
 3 , 117 , 343694078 , 2085.000000
 2 , 118 , 348028888 , 2094.000000
 3 , 118 , 346623748 , 2146.000000
 0 , 119 , 350842402 , 2154.000000
 1 , 119 , 349435924 , 2090.000000
 0 , 120 , 353772072 , 2248.000000
 1 , 120 , 352365592 , 2093.000000
 2 , 119 , 350958554 , 2239.000000
 3 , 119 , 349553420 , 2359.000000
 2 , 120 , 353888222 , 2207.000000
 3 , 120 , 352483090 , 2198.000000
 0 , 121 , 356701742 , 2229.000000
 1 , 121 , 355295260 , 2090.000000
 1 , 122 , 358224930 , 2091.000000
 2 , 121 , 356817890 , 2047.000000
 3 , 121 , 355412762 , 2066.000000
 0 , 122 , 359631414 , 2111.000000
 3 , 122 , 358342432 , 1965.000000
 0 , 123 , 362561084 , 1894.000000
 1 , 123 , 361154598 , 2095.000000
 2 , 122 , 359747558 , 1953.000000
 1 , 124 , 364084266 , 2094.000000
 2 , 123 , 362677226 , 1792.000000
 3 , 123 , 361272102 , 1794.000000
 0 , 124 , 365490754 , 1833.000000
 3 , 124 , 364201774 , 1706.000000
 0 , 125 , 368420426 , 1687.000000
 1 , 125 , 367013936 , 2134.000000
 2 , 124 , 365606894 , 1697.000000
 2 , 125 , 368536560 , 1747.000000
 3 , 125 , 367131444 , 1775.000000
 0 , 126 , 371350096 , 1746.000000
 1 , 126 , 369943604 , 2102.000000
 0 , 127 , 374279766 , 1917.000000
 1 , 127 , 372873272 , 2171.000000
 2 , 126 , 371466228 , 1897.000000
 3 , 126 , 370061116 , 1892.000000
 2 , 127 , 374395896 , 2002.000000
 3 , 127 , 372990786 , 2038.000000
 0 , 128 , 377209436 , 1960.000000
 1 , 128 , 375802940 , 2105.000000
 0 , 129 , 380139108 , 2183.000000
 1 , 129 , 378732610 , 2118.000000
 2 , 128 , 377325564 , 2155.000000
 3 , 128 , 375920456 , 2107.000000
 3 , 129 , 378850128 , 2255.000000
 0 , 130 , 383068778 , 2278.000000
 1 , 130 , 381662278 , 2081.000000
 2 , 129 , 380255232 , 2257.000000
 1 , 131 , 384591946 , 2117.000000
 2 , 130 , 383184898 , 2215.000000
 3 , 130 , 381779798 , 2274.000000
 0 , 131 , 385998448 , 2200.000000
 3 , 131 , 384709470 , 2051.000000
 0 , 132 , 388928120 , 2117.000000
 1 , 132 , 387521616 , 2102.000000
 2 , 131 , 386114566 , 2020.000000
 1 , 133 , 390451284 , 2125.000000
 2 , 132 , 389044234 , 1959.000000
 3 , 132 , 387639140 , 2034.000000
 0 , 133 , 391857790 , 1984.000000
 0 , 134 , 394787460 , 1865.000000
 1 , 134 , 393380952 , 2099.000000
 2 , 133 , 391973902 , 1763.000000
 3 , 133 , 390568810 , 1821.000000
 2 , 134 , 394903570 , 1703.000000
 3 , 134 , 393498482 , 1685.000000
 0 , 135 , 397717130 , 1697.000000
 1 , 135 , 396310620 , 2121.000000
 0 , 136 , 400646802 , 1725.000000
 1 , 136 , 399240290 , 2073.000000
 2 , 135 , 397833238 , 1705.000000
 3 , 135 , 396428152 , 1778.000000
 2 , 136 , 400762904 , 1925.000000
 3 , 136 , 399357824 , 1844.000000
 0 , 137 , 403576472 , 1927.000000
 1 , 137 , 402169958 , 2088.000000
 1 , 138 , 405099626 , 2073.000000
 2 , 137 , 403692572 , 1990.000000
 3 , 137 , 402287494 , 2029.000000
 0 , 138 , 406506142 , 2048.000000
 3 , 138 , 405217164 , 2158.000000
 0 , 139 , 409435814 , 2169.000000
 1 , 139 , 408029296 , 2090.000000
 2 , 138 , 406622240 , 2182.000000
 1 , 140 , 410958964 , 2092.000000
 2 , 139 , 409551908 , 2244.000000
 3 , 139 , 408146836 , 2277.000000
 0 , 140 , 412365484 , 2305.000000
 3 , 140 , 411076506 , 2227.000000
 0 , 141 , 415295154 , 2168.000000
 1 , 141 , 413888632 , 2090.000000
 2 , 140 , 412481576 , 2172.000000
 2 , 141 , 415411242 , 2049.000000
 3 , 141 , 414006178 , 2073.000000
 0 , 142 , 418224824 , 2115.000000
 1 , 142 , 416818300 , 2090.000000
 0 , 143 , 421154496 , 1970.000000
 1 , 143 , 419747970 , 2139.000000
 2 , 142 , 418340910 , 1948.000000
 3 , 142 , 416935848 , 1933.000000
 2 , 143 , 421270578 , 1795.000000
 3 , 143 , 419865518 , 1893.000000
 0 , 144 , 424084166 , 1844.000000
 1 , 144 , 422677638 , 2096.000000
 0 , 145 , 427013836 , 1722.000000
 1 , 145 , 425607306 , 2136.000000
 2 , 144 , 424200246 , 1690.000000
 3 , 144 , 422795190 , 1667.000000
 3 , 145 , 425724860 , 1845.000000
 0 , 146 , 429943506 , 1719.000000
 1 , 146 , 428536976 , 2170.000000
 2 , 145 , 427129914 , 1733.000000
 1 , 147 , 431466644 , 2102.000000
 2 , 146 , 430059582 , 1897.000000
 3 , 146 , 428654532 , 1903.000000
 0 , 147 , 432873178 , 1898.000000
 3 , 147 , 431584202 , 1992.000000
 0 , 148 , 435802848 , 2034.000000
 1 , 148 , 434396312 , 2137.000000
 2 , 147 , 432989248 , 1970.000000
 1 , 149 , 437325980 , 2104.000000
 2 , 148 , 435918916 , 2181.000000
 3 , 148 , 434513872 , 2164.000000
 0 , 149 , 438732518 , 2150.000000
 0 , 150 , 441662190 , 2306.000000
 1 , 150 , 440255650 , 2117.000000
 2 , 149 , 438848584 , 2222.000000
 3 , 149 , 437443544 , 2227.000000
 2 , 150 , 441778252 , 2243.000000
 3 , 150 , 440373214 , 2220.000000
 0 , 151 , 444591860 , 2151.000000
 1 , 151 , 443185318 , 2084.000000
 0 , 152 , 447521530 , 2088.000000
 1 , 152 , 446114986 , 2117.000000
 2 , 151 , 444707920 , 2028.000000
 3 , 151 , 443302886 , 2148.000000
 2 , 152 , 447637586 , 1920.000000
 3 , 152 , 446232556 , 1957.000000
 0 , 153 , 450451200 , 1927.000000
 1 , 153 , 449044656 , 2102.000000
 1 , 154 , 451974324 , 2124.000000
 2 , 153 , 450567254 , 1827.000000
 3 , 153 , 449162226 , 1845.000000
 0 , 154 , 453380872 , 1817.000000
 3 , 154 , 452091898 , 1692.000000
 0 , 155 , 456310542 , 1727.000000
 1 , 155 , 454903992 , 2102.000000
 2 , 154 , 453496922 , 1663.000000
 1 , 156 , 457833660 , 2123.000000
 2 , 155 , 456426590 , 1763.000000
 3 , 155 , 455021568 , 1749.000000
 0 , 156 , 459240212 , 1705.000000
 3 , 156 , 457951240 , 1906.000000
 0 , 157 , 462169884 , 1928.000000
 1 , 157 , 460763330 , 2070.000000
 2 , 156 , 459356258 , 1856.000000
 2 , 157 , 462285924 , 2072.000000
 3 , 157 , 460880910 , 2003.000000
 0 , 158 , 465099554 , 2021.000000
 1 , 158 , 463692998 , 2113.000000
 0 , 159 , 468029224 , 2135.000000
 1 , 159 , 466622666 , 2072.000000
 2 , 158 , 465215592 , 2130.000000
 3 , 158 , 463810580 , 2228.000000
 2 , 159 , 468145260 , 2281.000000
 3 , 159 , 466740252 , 2283.000000
 0 , 160 , 470958894 , 2308.000000
 1 , 160 , 469552336 , 2093.000000
 0 , 161 , 473888566 , 2239.000000
 1 , 161 , 472482004 , 2089.000000
 2 , 160 , 471074928 , 2193.000000
 3 , 160 , 469669922 , 2194.000000
 3 , 161 , 472599592 , 2095.000000
 0 , 162 , 476818236 , 2119.000000
 1 , 162 , 475411672 , 2092.000000
 2 , 161 , 474004596 , 2087.000000
 1 , 163 , 478341340 , 2089.000000
 2 , 162 , 476934264 , 1938.000000
 3 , 162 , 475529264 , 1905.000000
 0 , 163 , 479747906 , 1957.000000
 3 , 163 , 478458934 , 1835.000000
 0 , 164 , 482677578 , 1783.000000
 1 , 164 , 481271010 , 2138.000000
 2 , 163 , 479863930 , 1831.000000
 1 , 165 , 484200678 , 2095.000000
 2 , 164 , 482793598 , 1640.000000
 3 , 164 , 481388606 , 1766.000000
 0 , 165 , 485607248 , 1735.000000
 0 , 166 , 488536918 , 1795.000000
 1 , 166 , 487130346 , 2091.000000
 2 , 165 , 485723266 , 1770.000000
