Board,EventN,TrigTime,ADC
 5 , 266 , 818039372 , 1834.000000
 0 , 267 , 827998790 , 1900.000000
 1 , 267 , 826592260 , 2085.000000
 2 , 267 , 825187044 , 2110.000000
 3 , 267 , 823781016 , 1990.000000
 4 , 267 , 822374416 , 2020.000000
 5 , 267 , 820969044 , 1902.000000
 0 , 268 , 830928456 , 2114.000000
 1 , 268 , 829521930 , 2163.000000
 2 , 268 , 828116716 , 2086.000000
 3 , 268 , 826710686 , 2070.000000
 4 , 268 , 825304086 , 2062.000000
 5 , 268 , 823898716 , 2146.000000
 0 , 269 , 833858120 , 2262.000000
 1 , 269 , 832451598 , 2076.000000
 2 , 269 , 831046386 , 2072.000000
 3 , 269 , 829640354 , 2238.000000
 4 , 269 , 828233752 , 2019.000000
 5 , 269 , 826828386 , 2188.000000
 1 , 270 , 835381268 , 2162.000000
 2 , 270 , 833976058 , 2103.000000
 3 , 270 , 832570024 , 2308.000000
 4 , 270 , 831163422 , 2077.000000
 5 , 270 , 829758058 , 2260.000000
 0 , 270 , 836787786 , 2398.000000
 1 , 271 , 838310938 , 2107.000000
 2 , 271 , 836905728 , 2014.000000
 3 , 271 , 835499694 , 2230.000000
 4 , 271 , 834093090 , 2041.000000
 5 , 271 , 832687730 , 2174.000000
 0 , 271 , 839717452 , 2151.000000
 1 , 272 , 841240608 , 2099.000000
 2 , 272 , 839835400 , 2109.000000
 3 , 272 , 838429364 , 2134.000000
 4 , 272 , 837022760 , 2109.000000
 5 , 272 , 835617402 , 2026.000000
 0 , 272 , 842647118 , 1995.000000
 1 , 273 , 844170276 , 2066.000000
 2 , 273 , 842765070 , 2075.000000
 3 , 273 , 841359032 , 1938.000000
 4 , 273 , 839952426 , 2041.000000
 5 , 273 , 838547072 , 1890.000000
 0 , 273 , 845576782 , 1958.000000
 2 , 274 , 845694742 , 2033.000000
 3 , 274 , 844288702 , 1822.000000
 4 , 274 , 842882096 , 2108.000000
 5 , 274 , 841476744 , 1792.000000
 0 , 274 , 848506448 , 1843.000000
 1 , 274 , 847099946 , 2112.000000
 2 , 275 , 848624414 , 2080.000000
 3 , 275 , 847218372 , 1712.000000
 4 , 275 , 845811766 , 2012.000000
 5 , 275 , 844406418 , 1682.000000
 0 , 275 , 851436114 , 1794.000000
 1 , 275 , 850029616 , 2179.000000
 2 , 276 , 851554084 , 2088.000000
 3 , 276 , 850148040 , 1862.000000
 4 , 276 , 848741432 , 2033.000000
 5 , 276 , 847336088 , 1795.000000
 0 , 276 , 854365778 , 1898.000000
 1 , 276 , 852959284 , 2084.000000
 2 , 277 , 854483754 , 2091.000000
 3 , 277 , 853077710 , 1943.000000
 4 , 277 , 851671102 , 2011.000000
 5 , 277 , 850265760 , 1953.000000
 0 , 277 , 857295444 , 1959.000000
 1 , 277 , 855888954 , 2165.000000
 3 , 278 , 856007380 , 2089.000000
 4 , 278 , 854600770 , 2077.000000
 5 , 278 , 853195432 , 2020.000000
 0 , 278 , 860225110 , 2121.000000
 1 , 278 , 858818624 , 2085.000000
 2 , 278 , 857413426 , 2102.000000
 3 , 279 , 858937050 , 2224.000000
 4 , 279 , 857530440 , 2053.000000
 5 , 279 , 856125104 , 2176.000000
 0 , 279 , 863154776 , 2260.000000
 1 , 279 , 861748294 , 2091.000000
 2 , 279 , 860343098 , 2101.000000
 3 , 280 , 861866718 , 2315.000000
 4 , 280 , 860460106 , 2076.000000
 5 , 280 , 859054774 , 2359.000000
 0 , 280 , 866084440 , 2414.000000
 1 , 280 , 864677962 , 2106.000000
 2 , 280 , 863272768 , 2111.000000
 3 , 281 , 864796388 , 2228.000000
 4 , 281 , 863389776 , 2055.000000
 5 , 281 , 861984446 , 2141.000000
 0 , 281 , 869014106 , 2217.000000
 1 , 281 , 867607632 , 2098.000000
 2 , 281 , 866202440 , 2098.000000
 4 , 282 , 866319444 , 2076.000000
 5 , 282 , 864914118 , 2044.000000
 0 , 282 , 871943772 , 2050.000000
 1 , 282 , 870537302 , 2090.000000
 2 , 282 , 869132110 , 2031.000000
 3 , 282 , 867726056 , 2068.000000
 4 , 283 , 869249112 , 2055.000000
 5 , 283 , 867843788 , 1912.000000
 0 , 283 , 874873436 , 2026.000000
 1 , 283 , 873466970 , 2168.000000
 2 , 283 , 872061780 , 2109.000000
 3 , 283 , 870655724 , 2002.000000
 4 , 284 , 872178780 , 2080.000000
 5 , 284 , 870773460 , 1738.000000
 0 , 284 , 877803102 , 1791.000000
 1 , 284 , 876396640 , 2179.000000
 2 , 284 , 874991452 , 2086.000000
 3 , 284 , 873585394 , 1788.000000
 4 , 285 , 875108450 , 2038.000000
 5 , 285 , 873703132 , 1764.000000
 0 , 285 , 880732768 , 1805.000000
 1 , 285 , 879326310 , 2078.000000
 2 , 285 , 877921124 , 2064.000000
 3 , 285 , 876515064 , 1735.000000
 5 , 286 , 876632804 , 1823.000000
 0 , 286 , 883662434 , 1898.000000
 1 , 286 , 882255980 , 2161.000000
 2 , 286 , 880850796 , 2109.000000
 3 , 286 , 879444734 , 1810.000000
 4 , 286 , 878038118 , 2073.000000
 5 , 287 , 879562476 , 1941.000000
 0 , 287 , 886592098 , 1923.000000
 1 , 287 , 885185648 , 2088.000000
 2 , 287 , 883780466 , 2104.000000
 3 , 287 , 882374402 , 1984.000000
 4 , 287 , 880967786 , 2038.000000
 5 , 288 , 882492148 , 2145.000000
 0 , 288 , 889521764 , 2047.000000
 1 , 288 , 888115318 , 2090.000000
 2 , 288 , 886710136 , 2110.000000
 3 , 288 , 885304072 , 2086.000000
 4 , 288 , 883897454 , 2071.000000
 5 , 289 , 885421820 , 2207.000000
 0 , 289 , 892451430 , 2212.000000
 1 , 289 , 891044988 , 2065.000000
 2 , 289 , 889639808 , 2097.000000
 3 , 289 , 888233742 , 2266.000000
 4 , 289 , 886827124 , 2106.000000
 0 , 290 , 895381094 , 2249.000000
 1 , 290 , 893974656 , 2099.000000
 2 , 290 , 892569478 , 2030.000000
 3 , 290 , 891163410 , 2318.000000
 4 , 290 , 889756790 , 2073.000000
 5 , 290 , 888351490 , 2260.000000
 0 , 291 , 898310760 , 2207.000000
 1 , 291 , 896904326 , 2063.000000
 2 , 291 , 895499150 , 2081.000000
 3 , 291 , 894093080 , 2195.000000
 4 , 291 , 892686460 , 2106.000000
 5 , 291 , 891281162 , 2180.000000
 0 , 292 , 901240426 , 2014.000000
 1 , 292 , 899833996 , 2082.000000
 2 , 292 , 898428822 , 2074.000000
 3 , 292 , 897022750 , 2084.000000
 4 , 292 , 895616128 , 2021.000000
 5 , 292 , 894210834 , 2024.000000
 0 , 293 , 904170092 , 1886.000000
 1 , 293 , 902763666 , 2163.000000
 2 , 293 , 901358492 , 2063.000000
 3 , 293 , 899952420 , 1937.000000
 4 , 293 , 898545798 , 2078.000000
 5 , 293 , 897140506 , 1878.000000
 1 , 294 , 905693334 , 2076.000000
 2 , 294 , 904288162 , 2100.000000
 3 , 294 , 902882088 , 1829.000000
 4 , 294 , 901475464 , 2019.000000
 5 , 294 , 900070176 , 1798.000000
 0 , 294 , 907099756 , 1777.000000
 1 , 295 , 908623004 , 2159.000000
 2 , 295 , 907217834 , 2104.000000
 3 , 295 , 905811758 , 1703.000000
 4 , 295 , 904405134 , 2067.000000
 5 , 295 , 902999848 , 1638.000000
 0 , 295 , 910029422 , 1645.000000
 1 , 296 , 911552674 , 2106.000000
 2 , 296 , 910147506 , 2091.000000
 3 , 296 , 908741428 , 1835.000000
 4 , 296 , 907334802 , 2039.000000
 5 , 296 , 905929520 , 1794.000000
 0 , 296 , 912959088 , 1859.000000
 1 , 297 , 914482342 , 2090.000000
 2 , 297 , 913077176 , 2098.000000
 3 , 297 , 911671096 , 1953.000000
 4 , 297 , 910264470 , 2078.000000
 5 , 297 , 908859190 , 2007.000000
 0 , 297 , 915888752 , 2005.000000
 2 , 298 , 916006846 , 2031.000000
 3 , 298 , 914600766 , 2135.000000
 4 , 298 , 913194138 , 2040.000000
 5 , 298 , 911788862 , 2048.000000
 0 , 298 , 918818418 , 2175.000000
 1 , 298 , 917412012 , 2066.000000
 2 , 299 , 918936518 , 2079.000000
 3 , 299 , 917530436 , 2297.000000
 4 , 299 , 916123808 , 2032.000000
 5 , 299 , 914718536 , 2177.000000
 0 , 299 , 921748084 , 2185.000000
 1 , 299 , 920341682 , 2113.000000
 2 , 300 , 921866190 , 2073.000000
 3 , 300 , 920460106 , 2303.000000
 4 , 300 , 919053476 , 2042.000000
 5 , 300 , 917648208 , 2309.000000
 0 , 300 , 924677750 , 2252.000000
 1 , 300 , 923271352 , 2177.000000
 2 , 301 , 924795860 , 2065.000000
 3 , 301 , 923389774 , 2212.000000
 4 , 301 , 921983144 , 2033.000000
 5 , 301 , 920577878 , 2138.000000
 0 , 301 , 927607414 , 2214.000000
 1 , 301 , 926201020 , 2084.000000
 3 , 302 , 926319444 , 2061.000000
 4 , 302 , 924912814 , 2012.000000
 5 , 302 , 923507550 , 2043.000000
 0 , 302 , 930537080 , 2098.000000
 1 , 302 , 929130690 , 2164.000000
 2 , 302 , 927725532 , 2108.000000
 3 , 303 , 929249114 , 1949.000000
 4 , 303 , 927842482 , 2078.000000
 5 , 303 , 926437222 , 1974.000000
 0 , 303 , 933466746 , 2012.000000
 1 , 303 , 932060360 , 2085.000000
 2 , 303 , 930655204 , 2088.000000
 3 , 304 , 932178782 , 1780.000000
 4 , 304 , 930772150 , 2010.000000
 5 , 304 , 929366892 , 1782.000000
 0 , 304 , 936396410 , 1831.000000
 1 , 304 , 934990028 , 2161.000000
 2 , 304 , 933584872 , 2111.000000
 3 , 305 , 935108452 , 1703.000000
 4 , 305 , 933701818 , 2076.000000
 5 , 305 , 932296564 , 1765.000000
 0 , 305 , 939326076 , 1725.000000
 1 , 305 , 937919698 , 2107.000000
 2 , 305 , 936514544 , 2098.000000
 4 , 306 , 936631488 , 2056.000000
 5 , 306 , 935226236 , 1821.000000
 0 , 306 , 942255742 , 1865.000000
 1 , 306 , 940849368 , 2099.000000
 2 , 306 , 939444216 , 2015.000000
 3 , 306 , 938038122 , 1837.000000
 4 , 307 , 939561156 , 2080.000000
 5 , 307 , 938155908 , 1900.000000
 0 , 307 , 945185408 , 2005.000000
 1 , 307 , 943779038 , 2062.000000
 2 , 307 , 942373888 , 2109.000000
 3 , 307 , 940967792 , 1971.000000
 4 , 308 , 942490824 , 2053.000000
 5 , 308 , 941085578 , 2080.000000
 0 , 308 , 948115072 , 2192.000000
 1 , 308 , 946708706 , 2112.000000
 2 , 308 , 945303558 , 2075.000000
 3 , 308 , 943897460 , 2168.000000
 4 , 309 , 945420492 , 2078.000000
 5 , 309 , 944015250 , 2188.000000
 0 , 309 , 951044738 , 2250.000000
 1 , 309 , 949638376 , 2179.000000
 2 , 309 , 948233228 , 2063.000000
 3 , 309 , 946827130 , 2210.000000
 5 , 310 , 946944922 , 2273.000000
 0 , 310 , 953974404 , 2308.000000
 1 , 310 , 952568046 , 2077.000000
 2 , 310 , 951162900 , 2108.000000
 3 , 310 , 949756800 , 2346.000000
 4 , 310 , 948350162 , 2036.000000
 5 , 311 , 949874596 , 2239.000000
 0 , 311 , 956904070 , 2216.000000
 1 , 311 , 955497716 , 2160.000000
 2 , 311 , 954092572 , 2087.000000
 3 , 311 , 952686470 , 2184.000000
 4 , 311 , 951279830 , 2072.000000
 5 , 312 , 952804266 , 2026.000000
 0 , 312 , 959833734 , 2051.000000
 1 , 312 , 958427384 , 2087.000000
 2 , 312 , 957022242 , 2092.000000
 3 , 312 , 955616138 , 2077.000000
 4 , 312 , 954209498 , 2037.000000
 5 , 313 , 955733938 , 1877.000000
 0 , 313 , 962763400 , 2026.000000
 1 , 313 , 961357054 , 2090.000000
 2 , 313 , 959951914 , 2103.000000
 3 , 313 , 958545808 , 1923.000000
 4 , 313 , 957139166 , 2071.000000
 0 , 314 , 965693066 , 1832.000000
 1 , 314 , 964286724 , 2065.000000
 2 , 314 , 962881584 , 2012.000000
 3 , 314 , 961475478 , 1845.000000
 4 , 314 , 960068836 , 2105.000000
 5 , 314 , 958663610 , 1792.000000
 0 , 315 , 968622730 , 1714.000000
 1 , 315 , 967216392 , 2096.000000
 2 , 315 , 965811254 , 2081.000000
 3 , 315 , 964405146 , 1709.000000
 4 , 315 , 962998502 , 2072.000000
 5 , 315 , 961593280 , 1638.000000
 0 , 316 , 971552396 , 1797.000000
 1 , 316 , 970146062 , 2065.000000
 2 , 316 , 968740926 , 2077.000000
 3 , 316 , 967334816 , 1845.000000
 4 , 316 , 965928172 , 2107.000000
 5 , 316 , 964522952 , 1791.000000
 0 , 317 , 974482062 , 1956.000000
 1 , 317 , 973075732 , 2085.000000
 2 , 317 , 971670598 , 2032.000000
 3 , 317 , 970264486 , 1987.000000
 4 , 317 , 968857840 , 2019.000000
 5 , 317 , 967452624 , 1955.000000
 1 , 318 , 976005400 , 2178.000000
 2 , 318 , 974600270 , 2079.000000
 3 , 318 , 973194156 , 2096.000000
 4 , 318 , 971787510 , 2064.000000
 5 , 318 , 970382296 , 2021.000000
 0 , 318 , 977411728 , 2192.000000
 1 , 319 , 978935068 , 2082.000000
 2 , 319 , 977529940 , 2088.000000
 3 , 319 , 976123824 , 2251.000000
 4 , 319 , 974717176 , 2020.000000
 5 , 319 , 973311966 , 2205.000000
 0 , 319 , 980341392 , 2241.000000
 1 , 320 , 981864738 , 2163.000000
 2 , 320 , 980459610 , 2074.000000
 3 , 320 , 979053494 , 2294.000000
 4 , 320 , 977646846 , 2080.000000
 5 , 320 , 976241638 , 2356.000000
 0 , 320 , 983271058 , 2274.000000
 1 , 321 , 984794408 , 2084.000000
 2 , 321 , 983389282 , 2103.000000
 3 , 321 , 981983164 , 2181.000000
 4 , 321 , 980576514 , 2042.000000
 5 , 321 , 979171310 , 2140.000000
 0 , 321 , 986200724 , 2283.000000
 2 , 322 , 986318952 , 2012.000000
 3 , 322 , 984912832 , 2054.000000
 4 , 322 , 983506182 , 2078.000000
 5 , 322 , 982100980 , 2112.000000
 0 , 322 , 989130388 , 2021.000000
 1 , 322 , 987724076 , 2159.000000
 2 , 323 , 989248624 , 2109.000000
 3 , 323 , 987842502 , 1924.000000
 4 , 323 , 986435850 , 2040.000000
 5 , 323 , 985030654 , 1974.000000
 0 , 323 , 992060054 , 1911.000000
 1 , 323 , 990653746 , 2106.000000
 2 , 324 , 992178296 , 2099.000000
 3 , 324 , 990772172 , 1841.000000
 4 , 324 , 989365520 , 2031.000000
 5 , 324 , 987960326 , 1758.000000
 0 , 324 , 994989720 , 1824.000000
 1 , 324 , 993583416 , 2097.000000
 2 , 325 , 995107966 , 2031.000000
 3 , 325 , 993701842 , 1696.000000
 4 , 325 , 992295188 , 2042.000000
 5 , 325 , 990889998 , 1695.000000
 0 , 325 , 997919386 , 1712.000000
 1 , 325 , 996513086 , 2064.000000
 3 , 326 , 996631510 , 1858.000000
 4 , 326 , 995224856 , 2105.000000
 5 , 326 , 993819668 , 1834.000000
 0 , 326 , 1000849050 , 1920.000000
 1 , 326 , 999442754 , 2113.000000
 2 , 326 , 998037636 , 2108.000000
 3 , 327 , 999561180 , 1971.000000
 4 , 327 , 998154524 , 2044.000000
 5 , 327 , 996749340 , 1904.000000
 0 , 327 , 1003778716 , 1927.000000
 1 , 327 , 1002372424 , 2178.000000
 2 , 327 , 1000967308 , 2044.000000
 3 , 328 , 1002490850 , 2110.000000
 4 , 328 , 1001084194 , 2077.000000
 5 , 328 , 999679012 , 2147.000000
 0 , 328 , 1006708382 , 2076.000000
 1 , 328 , 1005302094 , 2077.000000
 2 , 328 , 1003896980 , 2063.000000
 3 , 329 , 1005420518 , 2196.000000
 4 , 329 , 1004013860 , 2041.000000
 5 , 329 , 1002608682 , 2187.000000
 0 , 329 , 1009638046 , 2248.000000
 1 , 329 , 1008231762 , 2165.000000
 2 , 329 , 1006826650 , 2104.000000
 4 , 330 , 1006943530 , 2078.000000
 5 , 330 , 1005538354 , 2278.000000
 0 , 330 , 1012567712 , 2355.000000
 1 , 330 , 1011161432 , 2084.000000
 2 , 330 , 1009756322 , 2100.000000
 3 , 330 , 1008350188 , 2313.000000
 4 , 331 , 1009873200 , 2057.000000
 5 , 331 , 1008468026 , 2175.000000
 0 , 331 , 1015497378 , 2273.000000
 1 , 331 , 1014091102 , 2093.000000
 2 , 331 , 1012685992 , 2110.000000
 3 , 331 , 1011279858 , 2186.000000
 4 , 332 , 1012802868 , 2076.000000
 5 , 332 , 1011397698 , 2025.000000
 0 , 332 , 1018427044 , 2021.000000
 1 , 332 , 1017020772 , 2064.000000
 2 , 332 , 1015615664 , 2097.000000
 3 , 332 , 1014209528 , 2065.000000
 4 , 333 , 1015732536 , 2057.000000
 5 , 333 , 1014327368 , 1883.000000
 0 , 333 , 1021356708 , 1924.000000
 1 , 333 , 1019950440 , 2096.000000
 2 , 333 , 1018545334 , 2031.000000
 3 , 333 , 1017139196 , 1968.000000
 5 , 334 , 1017257040 , 1797.000000
 0 , 334 , 1024286374 , 1828.000000
 1 , 334 , 1022880110 , 2063.000000
 2 , 334 , 1021475006 , 2081.000000
 3 , 334 , 1020068866 , 1789.000000
 4 , 334 , 1018662204 , 2079.000000
 5 , 335 , 1020186714 , 1680.000000
 0 , 335 , 1027216040 , 1751.000000
 1 , 335 , 1025809780 , 2082.000000
 2 , 335 , 1024404678 , 2075.000000
 3 , 335 , 1022998534 , 1729.000000
 4 , 335 , 1021591874 , 2039.000000
 5 , 336 , 1023116384 , 1793.000000
 0 , 336 , 1030145704 , 1937.000000
 1 , 336 , 1028739448 , 2178.000000
 2 , 336 , 1027334348 , 2065.000000
 3 , 336 , 1025928202 , 1822.000000
 4 , 336 , 1024521540 , 2077.000000
 5 , 337 , 1026046056 , 1958.000000
 0 , 337 , 1033075370 , 2028.000000
 1 , 337 , 1031669118 , 2076.000000
 2 , 337 , 1030264018 , 2102.000000
 3 , 337 , 1028857872 , 1990.000000
 4 , 337 , 1027451210 , 2039.000000
 0 , 338 , 1036005036 , 2090.000000
 1 , 338 , 1034598788 , 2160.000000
 2 , 338 , 1033193690 , 2103.000000
 3 , 338 , 1031787542 , 2069.000000
 4 , 338 , 1030380878 , 2074.000000
 5 , 338 , 1028975728 , 2022.000000
 0 , 339 , 1038934702 , 2248.000000
 1 , 339 , 1037528458 , 2107.000000
 2 , 339 , 1036123362 , 2093.000000
 3 , 339 , 1034717212 , 2217.000000
 4 , 339 , 1033310548 , 2107.000000
 5 , 339 , 1031905400 , 2177.000000
 0 , 340 , 1041864366 , 2306.000000
 1 , 340 , 1040458126 , 2091.000000
 2 , 340 , 1039053032 , 2100.000000
 3 , 340 , 1037646880 , 2312.000000
 4 , 340 , 1036240214 , 2069.000000
 5 , 340 , 1034835070 , 2358.000000
 0 , 341 , 1044794032 , 2291.000000
 1 , 341 , 1043387796 , 2065.000000
 2 , 341 , 1041982704 , 2013.000000
 3 , 341 , 1040576550 , 2185.000000
 4 , 341 , 1039169884 , 2106.000000
 5 , 341 , 1037764742 , 2141.000000
 1 , 342 , 1046317466 , 2167.000000
 2 , 342 , 1044912374 , 2080.000000
 3 , 342 , 1043506220 , 2097.000000
 4 , 342 , 1042099552 , 2019.000000
 5 , 342 , 1040694414 , 2044.000000
 0 , 342 , 1047723698 , 2125.000000
 1 , 343 , 1049247136 , 2178.000000
 2 , 343 , 1047842046 , 2075.000000
 3 , 343 , 1046435890 , 1918.000000
 4 , 343 , 1045029222 , 2077.000000
 5 , 343 , 1043624086 , 1970.000000
 0 , 343 , 1050653364 , 1924.000000
 1 , 344 , 1052176804 , 2085.000000
 2 , 344 , 1050771716 , 2063.000000
 3 , 344 , 1049365558 , 1823.000000
 4 , 344 , 1047958888 , 2020.000000
 5 , 344 , 1046553756 , 1739.000000
 0 , 344 , 1053583028 , 1894.000000
 1 , 345 , 1055106474 , 2162.000000
 2 , 345 , 1053701388 , 2109.000000
 3 , 345 , 1052295228 , 1714.000000
 4 , 345 , 1050888558 , 2077.000000
 5 , 345 , 1049483428 , 1730.000000
 0 , 345 , 1056512694 , 1695.000000
 2 , 346 , 1056631060 , 2043.000000
 3 , 346 , 1055224898 , 1828.000000
 4 , 346 , 1053818226 , 2041.000000
 5 , 346 , 1052413100 , 1825.000000
 0 , 346 , 1059442360 , 1935.000000
 1 , 346 , 1058036144 , 2081.000000
 2 , 347 , 1059560730 , 2093.000000
 3 , 347 , 1058154566 , 1942.000000
 4 , 347 , 1056747894 , 2064.000000
 5 , 347 , 1055342770 , 1912.000000
 0 , 347 , 1062372024 , 1985.000000
 1 , 347 , 1060965812 , 2162.000000
 2 , 348 , 1062490400 , 2098.000000
 3 , 348 , 1061084236 , 2090.000000
 4 , 348 , 1059677562 , 2040.000000
 5 , 348 , 1058272444 , 2149.000000
 0 , 348 , 1065301690 , 2048.000000
 1 , 348 , 1063895482 , 2108.000000
 2 , 349 , 1065420072 , 2013.000000
 3 , 349 , 1064013906 , 2220.000000
 4 , 349 , 1062607232 , 2032.000000
 5 , 349 , 1061202116 , 2205.000000
 0 , 349 , 1068231356 , 2180.000000
 1 , 349 , 1066825152 , 2096.000000
 3 , 350 , 1066943576 , 2321.000000
 4 , 350 , 1065536900 , 2043.000000
 5 , 350 , 1064131788 , 2292.000000
 0 , 350 , 1071161022 , 2308.000000
 1 , 350 , 1069754822 , 2061.000000
 2 , 350 , 1068349744 , 2110.000000
 3 , 351 , 1069873244 , 2261.000000
 4 , 351 , 1068466568 , 2108.000000
 5 , 351 , 1067061458 , 2181.000000
 0 , 351 , 348862 , 2169.000000
 1 , 351 , 1072684490 , 2167.000000
 2 , 351 , 1071279414 , 2075.000000
 3 , 352 , 1072802914 , 2043.000000
 4 , 352 , 1071396236 , 2042.000000
 5 , 352 , 1069991130 , 2025.000000
 0 , 352 , 3278528 , 2080.000000
 1 , 352 , 1872336 , 2179.000000
 2 , 352 , 467262 , 2030.000000
 3 , 353 , 1990760 , 1953.000000
 4 , 353 , 584082 , 2078.000000
 5 , 353 , 1072920802 , 1892.000000
 0 , 353 , 6208194 , 1932.000000
 1 , 353 , 4802006 , 2077.000000
 2 , 353 , 3396932 , 2108.000000
 4 , 354 , 3513748 , 2044.000000
 5 , 354 , 2108648 , 1801.000000
 0 , 354 , 9137858 , 1886.000000
 1 , 354 , 7731674 , 2164.000000
 2 , 354 , 6326602 , 2102.000000
 3 , 354 , 4920428 , 1807.000000
 4 , 355 , 6443418 , 2076.000000
 5 , 355 , 5038320 , 1638.000000
 0 , 355 , 12067524 , 1671.000000
 1 , 355 , 10661344 , 2085.000000
 2 , 355 , 9256274 , 2093.000000
 3 , 355 , 7850098 , 1725.000000
 4 , 356 , 9373086 , 2011.000000
 5 , 356 , 7967992 , 1792.000000
 0 , 356 , 14997190 , 1770.000000
 1 , 356 , 13591014 , 2091.000000
 2 , 356 , 12185946 , 2102.000000
 3 , 356 , 10779768 , 1829.000000
 4 , 357 , 12302756 , 2124.000000
 5 , 357 , 10897664 , 1955.000000
 0 , 357 , 17926856 , 1986.000000
 1 , 357 , 16520684 , 2064.000000
 2 , 357 , 15115618 , 2021.000000
 3 , 357 , 13709438 , 1961.000000
 5 , 358 , 13827334 , 2049.000000
 0 , 358 , 20856520 , 2133.000000
 1 , 358 , 19450352 , 2099.000000
 2 , 358 , 18045288 , 2109.000000
 3 , 358 , 16639106 , 2092.000000
 4 , 358 , 15232422 , 2011.000000
 5 , 359 , 16757008 , 2176.000000
 0 , 359 , 23786186 , 2308.000000
 1 , 359 , 22380022 , 2063.000000
 2 , 359 , 20974958 , 2075.000000
 3 , 359 , 19568776 , 2229.000000
 4 , 359 , 18162092 , 2078.000000
 5 , 360 , 19686680 , 2307.000000
 0 , 360 , 26715852 , 2279.000000
 1 , 360 , 25309692 , 2084.000000
 2 , 360 , 23904630 , 2030.000000
 3 , 360 , 22498446 , 2339.000000
 4 , 360 , 21091760 , 2056.000000
 5 , 361 , 22616350 , 2141.000000
 0 , 361 , 29645516 , 2183.000000
 1 , 361 , 28239360 , 2179.000000
 2 , 361 , 26834300 , 2109.000000
 3 , 361 , 25428114 , 2175.000000
 4 , 361 , 24021428 , 2078.000000
 0 , 362 , 32575182 , 2085.000000
 1 , 362 , 31169030 , 2075.000000
 2 , 362 , 29763972 , 2089.000000
 3 , 362 , 28357784 , 2086.000000
 4 , 362 , 26951098 , 2039.000000
 5 , 362 , 25546022 , 2040.000000
 0 , 363 , 35504848 , 1972.000000
 1 , 363 , 34098700 , 2159.000000
 2 , 363 , 32693644 , 2064.000000
 3 , 363 , 31287454 , 1907.000000
 4 , 363 , 29880766 , 2072.000000
 5 , 363 , 28475694 , 1973.000000
 0 , 364 , 38434514 , 1887.000000
 1 , 364 , 37028370 , 2107.000000
 2 , 364 , 35623314 , 2101.000000
 3 , 364 , 34217124 , 1800.000000
 4 , 364 , 32810436 , 2106.000000
 5 , 364 , 31405366 , 1756.000000
 0 , 365 , 41364178 , 1772.000000
 1 , 365 , 39958038 , 2091.000000
 2 , 365 , 38552984 , 2013.000000
 3 , 365 , 37146792 , 1701.000000
 4 , 365 , 35740102 , 2069.000000
 5 , 365 , 34335036 , 1764.000000
 1 , 366 , 42887708 , 2065.000000
 2 , 366 , 41482656 , 2110.000000
 3 , 366 , 40076462 , 1830.000000
 4 , 366 , 38669772 , 2106.000000
 5 , 366 , 37264708 , 1822.000000
 0 , 366 , 44293844 , 1831.000000
 1 , 367 , 45817378 , 2167.000000
 2 , 367 , 44412328 , 2098.000000
 3 , 367 , 43006132 , 2007.000000
 4 , 367 , 41599440 , 2019.000000
 5 , 367 , 40194380 , 1943.000000
 0 , 367 , 47223510 , 1993.000000
 1 , 368 , 48747046 , 2062.000000
 2 , 368 , 47341998 , 2033.000000
 3 , 368 , 45935800 , 2098.000000
 4 , 368 , 44529108 , 2107.000000
 5 , 368 , 43124050 , 2086.000000
 0 , 368 , 50153174 , 2082.000000
 1 , 369 , 51676716 , 2084.000000
 2 , 369 , 50271670 , 2080.000000
 3 , 369 , 48865470 , 2244.000000
 4 , 369 , 47458776 , 2020.000000
 5 , 369 , 46053722 , 2189.000000
 0 , 369 , 53082840 , 2321.000000
 2 , 370 , 53201340 , 2088.000000
 3 , 370 , 51795140 , 2320.000000
 4 , 370 , 50388446 , 2078.000000
 5 , 370 , 48983394 , 2260.000000
 0 , 370 , 56012506 , 2381.000000
 1 , 370 , 54606386 , 2164.000000
 2 , 371 , 56131012 , 2062.000000
 3 , 371 , 54724810 , 2175.000000
 4 , 371 , 53318114 , 2041.000000
 5 , 371 , 51913068 , 2240.000000
 0 , 371 , 58942172 , 2182.000000
 1 , 371 , 57536056 , 2085.000000
 2 , 372 , 59060682 , 2103.000000
 3 , 372 , 57654478 , 2038.000000
 4 , 372 , 56247782 , 2076.000000
 5 , 372 , 54842738 , 2027.000000
 0 , 372 , 61871836 , 2018.000000
 1 , 372 , 60465724 , 2160.000000
 2 , 373 , 61990354 , 2103.000000
 3 , 373 , 60584148 , 1926.000000
 4 , 373 , 59177450 , 2042.000000
 5 , 373 , 57772410 , 1878.000000
 0 , 373 , 64801502 , 1923.000000
 1 , 373 , 63395394 , 2106.000000
 3 , 374 , 63513818 , 1800.000000
 4 , 374 , 62107120 , 2107.000000
 5 , 374 , 60702082 , 1793.000000
 0 , 374 , 67731168 , 1902.000000
 1 , 374 , 66325064 , 2096.000000
 2 , 374 , 64920026 , 2089.000000
 3 , 375 , 66443486 , 1704.000000
 4 , 375 , 65036786 , 2042.000000
 5 , 375 , 63631752 , 1635.000000
 0 , 375 , 70660832 , 1729.000000
 1 , 375 , 69254732 , 2067.000000
 2 , 375 , 67849694 , 2074.000000
 3 , 376 , 69373156 , 1906.000000
 4 , 376 , 67966456 , 2032.000000
 5 , 376 , 66561424 , 1791.000000
