Board,EventN,TrigTime,ADC
 3 , 17 , 51467078 , 2114.000000
 4 , 17 , 50060896 , 2123.000000
 0 , 19 , 58615546 , 1859.000000
 1 , 19 , 57209204 , 1815.000000
 2 , 19 , 55802990 , 1816.000000
 3 , 18 , 54396748 , 2089.000000
 4 , 18 , 52990564 , 2054.000000
 5 , 17 , 51584338 , 2045.000000
 0 , 20 , 61545212 , 1956.000000
 1 , 20 , 60138874 , 1947.000000
 2 , 20 , 58732662 , 1935.000000
 3 , 19 , 57326418 , 2094.000000
 4 , 19 , 55920234 , 2071.000000
 5 , 18 , 54514010 , 2092.000000
 0 , 21 , 64474876 , 2043.000000
 1 , 21 , 63068542 , 2095.000000
 2 , 21 , 61662332 , 2055.000000
 3 , 20 , 60256086 , 2096.000000
 4 , 20 , 58849902 , 2036.000000
 5 , 19 , 57443680 , 2023.000000
 0 , 22 , 67404542 , 2203.000000
 1 , 22 , 65998212 , 2211.000000
 2 , 22 , 64592004 , 2229.000000
 3 , 21 , 63185756 , 2104.000000
 4 , 21 , 61779570 , 2071.000000
 5 , 20 , 60373352 , 2054.000000
 1 , 23 , 68927882 , 2285.000000
 2 , 23 , 67521674 , 2325.000000
 3 , 22 , 66115424 , 2169.000000
 4 , 22 , 64709238 , 2039.000000
 5 , 21 , 63303024 , 2092.000000
 0 , 23 , 70334208 , 2422.000000
 1 , 24 , 71857550 , 2207.000000
 2 , 24 , 70451346 , 2171.000000
 3 , 23 , 69045094 , 2084.000000
 4 , 23 , 67638906 , 2072.000000
 5 , 22 , 66232694 , 2052.000000
 0 , 24 , 73263870 , 2222.000000
 1 , 25 , 74787220 , 2144.000000
 2 , 25 , 73381016 , 2067.000000
 3 , 24 , 71974764 , 2122.000000
 4 , 24 , 70568574 , 2041.000000
 5 , 23 , 69162366 , 2082.000000
 0 , 25 , 76193536 , 2104.000000
 1 , 26 , 77716890 , 1915.000000
 2 , 26 , 76310686 , 1871.000000
 3 , 25 , 74904432 , 2102.000000
 4 , 25 , 73498242 , 2072.000000
 5 , 24 , 72092038 , 2139.000000
 0 , 26 , 79123202 , 2021.000000
 2 , 27 , 79240358 , 1793.000000
 3 , 26 , 77834102 , 2115.000000
 4 , 26 , 76427912 , 2106.000000
 5 , 25 , 75021708 , 2073.000000
 0 , 27 , 82052866 , 1872.000000
 1 , 27 , 80646558 , 1875.000000
 2 , 28 , 82170028 , 1691.000000
 3 , 27 , 80763772 , 2091.000000
 4 , 27 , 79357580 , 2020.000000
 5 , 26 , 77951380 , 2153.000000
 0 , 28 , 84982532 , 1725.000000
 1 , 28 , 83576228 , 1691.000000
 2 , 29 , 85099700 , 1799.000000
 3 , 28 , 83693440 , 2091.000000
 4 , 28 , 82287248 , 2104.000000
 5 , 27 , 80881052 , 2084.000000
 0 , 29 , 87912198 , 1860.000000
 1 , 29 , 86505898 , 1823.000000
 2 , 30 , 88029370 , 1963.000000
 3 , 29 , 86623110 , 2095.000000
 4 , 29 , 85216916 , 2020.000000
 5 , 28 , 83810722 , 2044.000000
 0 , 30 , 90841862 , 1948.000000
 1 , 30 , 89435566 , 1967.000000
 3 , 30 , 89552778 , 2093.000000
 4 , 30 , 88146584 , 2108.000000
 5 , 29 , 86740394 , 2094.000000
 0 , 31 , 93771528 , 2185.000000
 1 , 31 , 92365236 , 2085.000000
 2 , 31 , 90959042 , 2096.000000
 3 , 31 , 92482448 , 2169.000000
 4 , 31 , 91076252 , 2018.000000
 5 , 30 , 89670066 , 2065.000000
 0 , 32 , 96701194 , 2279.000000
 1 , 32 , 95294906 , 2204.000000
 2 , 32 , 93888712 , 2229.000000
 3 , 32 , 95412118 , 2082.000000
 4 , 32 , 94005920 , 2105.000000
 5 , 31 , 92599736 , 2051.000000
 0 , 33 , 99630858 , 2325.000000
 1 , 33 , 98224574 , 2335.000000
 2 , 33 , 96818384 , 2324.000000
 3 , 33 , 98341786 , 2119.000000
 4 , 33 , 96935590 , 2042.000000
 5 , 32 , 95529408 , 2085.000000
 0 , 34 , 102560524 , 2289.000000
 1 , 34 , 101154244 , 2272.000000
 2 , 34 , 99748054 , 2128.000000
 4 , 34 , 99865258 , 2064.000000
 5 , 33 , 98459080 , 2025.000000
 0 , 35 , 105490190 , 2059.000000
 1 , 35 , 104083914 , 2044.000000
 2 , 35 , 102677726 , 2046.000000
 3 , 34 , 101271456 , 2102.000000
 4 , 35 , 102794926 , 2042.000000
 5 , 34 , 101388750 , 2080.000000
 0 , 36 , 108419854 , 1873.000000
 1 , 36 , 107013582 , 2000.000000
 2 , 36 , 105607396 , 1886.000000
 3 , 35 , 104201124 , 2124.000000
 4 , 36 , 105724594 , 2063.000000
 5 , 35 , 104318422 , 2140.000000
 0 , 37 , 111349520 , 1831.000000
 1 , 37 , 109943252 , 1796.000000
 2 , 37 , 108537068 , 1775.000000
 3 , 36 , 107130794 , 2070.000000
 4 , 37 , 108654262 , 2040.000000
 5 , 36 , 107248092 , 2073.000000
 0 , 38 , 114279186 , 1706.000000
 1 , 38 , 112872922 , 1695.000000
 2 , 38 , 111466738 , 1706.000000
 3 , 37 , 110060464 , 2093.000000
 5 , 37 , 110177764 , 2151.000000
 0 , 39 , 117208850 , 1917.000000
 1 , 39 , 115802590 , 1841.000000
 2 , 39 , 114396410 , 1836.000000
 3 , 38 , 112990132 , 2089.000000
 4 , 38 , 111583930 , 2079.000000
 5 , 38 , 113107436 , 2082.000000
 0 , 40 , 120138516 , 1922.000000
 1 , 40 , 118732260 , 1956.000000
 2 , 40 , 117326080 , 1974.000000
 3 , 39 , 115919802 , 2093.000000
 4 , 39 , 114513600 , 2044.000000
 5 , 39 , 116037106 , 2057.000000
 0 , 41 , 123068180 , 2108.000000
 1 , 41 , 121661928 , 2054.000000
 2 , 41 , 120255750 , 2066.000000
 3 , 40 , 118849472 , 2171.000000
 4 , 40 , 117443268 , 2032.000000
 5 , 40 , 118966778 , 2093.000000
 0 , 42 , 125997846 , 2241.000000
 1 , 42 , 124591598 , 2230.000000
 2 , 42 , 123185422 , 2150.000000
 3 , 41 , 121779140 , 2103.000000
 4 , 41 , 120372936 , 2041.000000
 0 , 43 , 128927512 , 2360.000000
 1 , 43 , 127521268 , 2403.000000
 2 , 43 , 126115092 , 2333.000000
 3 , 42 , 124708810 , 2119.000000
 4 , 42 , 123302604 , 2032.000000
 5 , 41 , 121896450 , 2063.000000
 0 , 44 , 131857176 , 2291.000000
 1 , 44 , 130450936 , 2178.000000
 2 , 44 , 129044764 , 2183.000000
 3 , 43 , 127638478 , 2085.000000
 4 , 43 , 126232272 , 2043.000000
 5 , 42 , 124826120 , 2054.000000
 0 , 45 , 134786842 , 2128.000000
 1 , 45 , 133380606 , 2129.000000
 2 , 45 , 131974434 , 2062.000000
 3 , 44 , 130568148 , 2124.000000
 4 , 44 , 129161940 , 2106.000000
 5 , 43 , 127755792 , 2091.000000
 0 , 46 , 137716508 , 1956.000000
 1 , 46 , 136310276 , 1925.000000
 2 , 46 , 134904106 , 1940.000000
 3 , 45 , 133497818 , 2074.000000
 4 , 45 , 132091608 , 2041.000000
 5 , 44 , 130685464 , 2028.000000
 1 , 47 , 139239944 , 1869.000000
 2 , 47 , 137833776 , 1726.000000
 3 , 46 , 136427486 , 2115.000000
 4 , 46 , 135021278 , 2078.000000
 5 , 45 , 133615134 , 2081.000000
 0 , 47 , 140646172 , 1904.000000
 1 , 48 , 142169614 , 1709.000000
 2 , 48 , 140763448 , 1714.000000
 3 , 47 , 139357156 , 2090.000000
 4 , 47 , 137950946 , 2010.000000
 5 , 46 , 136544806 , 2139.000000
 0 , 48 , 143575838 , 1697.000000
 1 , 49 , 145099284 , 1830.000000
 2 , 49 , 143693118 , 1810.000000
 3 , 48 , 142286824 , 2092.000000
 4 , 48 , 140880614 , 2077.000000
 5 , 47 , 139474478 , 2052.000000
 0 , 49 , 146505504 , 1928.000000
 1 , 50 , 148028952 , 1924.000000
 2 , 50 , 146622790 , 1895.000000
 3 , 49 , 145216494 , 2094.000000
 4 , 49 , 143810282 , 2042.000000
 5 , 48 , 142404148 , 2149.000000
 0 , 50 , 149435168 , 1979.000000
 2 , 51 , 149552460 , 2101.000000
 3 , 50 , 148146164 , 2103.000000
 4 , 50 , 146739950 , 2077.000000
 5 , 49 , 145333820 , 2080.000000
 0 , 51 , 152364834 , 2088.000000
 1 , 51 , 150958622 , 2158.000000
 2 , 52 , 152482132 , 2160.000000
 3 , 51 , 151075832 , 2171.000000
 4 , 51 , 149669618 , 2042.000000
 5 , 50 , 148263492 , 2033.000000
 0 , 52 , 155294500 , 2311.000000
 1 , 52 , 153888292 , 2297.000000
 2 , 53 , 155411802 , 2302.000000
 3 , 52 , 154005502 , 2081.000000
 4 , 52 , 152599286 , 2077.000000
 5 , 51 , 151193162 , 2093.000000
 0 , 53 , 158224164 , 2283.000000
 1 , 53 , 156817960 , 2305.000000
 2 , 54 , 158341474 , 2196.000000
 3 , 53 , 156935170 , 2118.000000
 4 , 53 , 155528956 , 2053.000000
 5 , 52 , 154122834 , 2064.000000
 0 , 54 , 161153830 , 2128.000000
 1 , 54 , 159747630 , 2259.000000
 3 , 54 , 159864840 , 2101.000000
 4 , 54 , 158458624 , 2078.000000
 5 , 53 , 157052506 , 2045.000000
 0 , 55 , 164083496 , 2086.000000
 1 , 55 , 162677300 , 2052.000000
 2 , 55 , 161271144 , 1982.000000
 3 , 55 , 162794510 , 2086.000000
 4 , 55 , 161388292 , 2055.000000
 5 , 54 , 159982176 , 2090.000000
 0 , 56 , 167013160 , 1978.000000
 1 , 56 , 165606968 , 1999.000000
 2 , 56 , 164200814 , 1920.000000
 3 , 56 , 165724178 , 2072.000000
 4 , 56 , 164317960 , 2078.000000
 5 , 55 , 162911848 , 2024.000000
 0 , 57 , 169942826 , 1894.000000
 1 , 57 , 168536638 , 1814.000000
 2 , 57 , 167130486 , 1793.000000
 3 , 57 , 168653848 , 2092.000000
 4 , 57 , 167247628 , 2054.000000
 5 , 56 , 165841520 , 2052.000000
 0 , 58 , 172872492 , 1667.000000
 1 , 58 , 171466308 , 1704.000000
 2 , 58 , 170060156 , 1671.000000
 4 , 58 , 170177296 , 2077.000000
 5 , 57 , 168771190 , 2140.000000
 0 , 59 , 175802156 , 1826.000000
 1 , 59 , 174395976 , 1800.000000
 2 , 59 , 172989828 , 1843.000000
 3 , 58 , 171583518 , 2094.000000
 4 , 59 , 173106966 , 2040.000000
 5 , 58 , 171700862 , 2051.000000
 0 , 60 , 178731822 , 1986.000000
 1 , 60 , 177325646 , 2027.000000
 2 , 60 , 175919498 , 1963.000000
 3 , 59 , 174513186 , 2095.000000
 4 , 60 , 176036634 , 2071.000000
 5 , 59 , 174630534 , 2080.000000
 0 , 61 , 181661488 , 2129.000000
 1 , 61 , 180255316 , 2166.000000
 2 , 61 , 178849170 , 2082.000000
 3 , 60 , 177442856 , 2167.000000
 4 , 61 , 178966302 , 2038.000000
 5 , 60 , 177560204 , 2082.000000
 0 , 62 , 184591152 , 2317.000000
 1 , 62 , 183184984 , 2201.000000
 2 , 62 , 181778840 , 2218.000000
 3 , 61 , 180372524 , 2100.000000
 5 , 61 , 180489876 , 2075.000000
 0 , 63 , 187520818 , 2386.000000
 1 , 63 , 186114654 , 2386.000000
 2 , 63 , 184708512 , 2238.000000
 3 , 62 , 183302194 , 2118.000000
 4 , 62 , 181895970 , 2070.000000
 5 , 62 , 183419548 , 2153.000000
 0 , 64 , 190450482 , 2195.000000
 1 , 64 , 189044322 , 2171.000000
 2 , 64 , 187638182 , 2176.000000
 3 , 63 , 186231864 , 2101.000000
 4 , 63 , 184825638 , 2040.000000
 5 , 63 , 186349218 , 2064.000000
 0 , 65 , 193380148 , 2161.000000
 1 , 65 , 191973992 , 2128.000000
 2 , 65 , 190567854 , 2043.000000
 3 , 64 , 189161532 , 2124.000000
 4 , 64 , 187755306 , 2071.000000
 5 , 64 , 189278890 , 2058.000000
 0 , 66 , 196309812 , 1900.000000
 1 , 66 , 194903662 , 1946.000000
 2 , 66 , 193497524 , 1905.000000
 3 , 65 , 192091202 , 2071.000000
 4 , 65 , 190684974 , 2036.000000
 0 , 67 , 199239476 , 1805.000000
 1 , 67 , 197833330 , 1796.000000
 2 , 67 , 196427196 , 1822.000000
 3 , 66 , 195020870 , 2087.000000
 4 , 66 , 193614644 , 2021.000000
 5 , 65 , 192208562 , 2086.000000
 0 , 68 , 202169142 , 1730.000000
 1 , 68 , 200763000 , 1670.000000
 2 , 68 , 199356866 , 1711.000000
 3 , 67 , 197950540 , 2091.000000
 4 , 67 , 196544312 , 2106.000000
 5 , 66 , 195138232 , 2025.000000
 0 , 69 , 205098808 , 1867.000000
 1 , 69 , 203692670 , 1900.000000
 2 , 69 , 202286538 , 1806.000000
 3 , 68 , 200880210 , 2136.000000
 4 , 68 , 199473980 , 2020.000000
 5 , 67 , 198067904 , 2051.000000
 0 , 70 , 208028472 , 2059.000000
 1 , 70 , 206622338 , 1921.000000
 2 , 70 , 205216208 , 1963.000000
 3 , 69 , 203809878 , 2096.000000
 4 , 69 , 202403648 , 2107.000000
 5 , 68 , 200997576 , 2087.000000
 1 , 71 , 209552008 , 2072.000000
 2 , 71 , 208145880 , 2025.000000
 3 , 70 , 206739548 , 2102.000000
 4 , 70 , 205333316 , 2020.000000
 5 , 69 , 203927246 , 2051.000000
 0 , 71 , 210958138 , 2118.000000
 1 , 72 , 212481678 , 2278.000000
 2 , 72 , 211075550 , 2198.000000
 3 , 71 , 209669216 , 2167.000000
 4 , 71 , 208262984 , 2107.000000
 5 , 70 , 206856918 , 2080.000000
 0 , 72 , 213887804 , 2210.000000
 1 , 73 , 215411346 , 2300.000000
 2 , 73 , 214005220 , 2314.000000
 3 , 72 , 212598886 , 2085.000000
 4 , 72 , 211192652 , 2019.000000
 5 , 71 , 209786590 , 2139.000000
 0 , 73 , 216817468 , 2279.000000
 1 , 74 , 218341016 , 2256.000000
 2 , 74 , 216934892 , 2160.000000
 3 , 73 , 215528556 , 2121.000000
 4 , 73 , 214122322 , 2077.000000
 5 , 72 , 212716260 , 2074.000000
 0 , 74 , 219747134 , 2182.000000
 2 , 75 , 219864562 , 2070.000000
 3 , 74 , 218458224 , 2102.000000
 4 , 74 , 217051990 , 2041.000000
 5 , 73 , 215645932 , 2152.000000
 0 , 75 , 222676800 , 2165.000000
 1 , 75 , 221270686 , 2070.000000
 2 , 76 , 222794234 , 1942.000000
 3 , 75 , 221387894 , 2088.000000
 4 , 75 , 219981658 , 2077.000000
 5 , 74 , 218575604 , 2082.000000
 0 , 76 , 225606464 , 1959.000000
 1 , 76 , 224200354 , 1926.000000
 2 , 77 , 225723904 , 1821.000000
 3 , 76 , 224317564 , 2089.000000
 4 , 76 , 222911326 , 2039.000000
 5 , 75 , 221505274 , 2058.000000
 0 , 77 , 228536130 , 1812.000000
 1 , 77 , 227130024 , 1777.000000
 2 , 78 , 228653576 , 1704.000000
 3 , 77 , 227247232 , 2091.000000
 4 , 77 , 225840994 , 2077.000000
 5 , 76 , 224434946 , 2083.000000
 0 , 78 , 231465796 , 1797.000000
 1 , 78 , 230059694 , 1772.000000
 4 , 78 , 228770662 , 2043.000000
 5 , 77 , 227364618 , 2065.000000
 0 , 79 , 234395460 , 1796.000000
 1 , 79 , 232989362 , 1795.000000
 2 , 79 , 231583246 , 1765.000000
 3 , 78 , 230176902 , 2095.000000
 4 , 79 , 231700330 , 2066.000000
 5 , 78 , 230294288 , 2053.000000
 0 , 80 , 237325126 , 1892.000000
 1 , 80 , 235919032 , 1945.000000
 2 , 80 , 234512918 , 1941.000000
 3 , 79 , 233106570 , 2093.000000
 4 , 80 , 234630000 , 2044.000000
 5 , 79 , 233223960 , 2086.000000
 0 , 81 , 240254790 , 2113.000000
 1 , 81 , 238848700 , 2170.000000
 2 , 81 , 237442588 , 2081.000000
 3 , 80 , 236036240 , 2169.000000
 4 , 81 , 237559668 , 2034.000000
 5 , 80 , 236153632 , 2029.000000
 0 , 82 , 243184456 , 2255.000000
 1 , 82 , 241778370 , 2194.000000
 2 , 82 , 240372260 , 2181.000000
 3 , 81 , 238965910 , 2082.000000
 5 , 81 , 239083302 , 2081.000000
 0 , 83 , 246114122 , 2405.000000
 1 , 83 , 244708040 , 2382.000000
 2 , 83 , 243301930 , 2325.000000
 3 , 82 , 241895578 , 2119.000000
 4 , 82 , 240489336 , 2043.000000
 5 , 82 , 242012974 , 2138.000000
 0 , 84 , 249043786 , 2257.000000
 1 , 84 , 247637708 , 2177.000000
 2 , 84 , 246231602 , 2202.000000
 3 , 83 , 244825248 , 2109.000000
 4 , 83 , 243419004 , 2104.000000
 5 , 83 , 244942646 , 2050.000000
 0 , 85 , 251973452 , 2061.000000
 1 , 85 , 250567378 , 2056.000000
 2 , 85 , 249161272 , 2079.000000
 3 , 84 , 247754916 , 2121.000000
 4 , 84 , 246348672 , 2042.000000
 5 , 84 , 247872316 , 2150.000000
 0 , 86 , 254903118 , 1966.000000
 1 , 86 , 253497048 , 1903.000000
 2 , 86 , 252090944 , 1937.000000
 3 , 85 , 250684586 , 2072.000000
 4 , 85 , 249278340 , 2107.000000
 0 , 87 , 257832782 , 1801.000000
 1 , 87 , 256426716 , 1809.000000
 2 , 87 , 255020614 , 1745.000000
 3 , 86 , 253614256 , 2090.000000
 4 , 86 , 252208010 , 2010.000000
 5 , 85 , 250801988 , 2083.000000
 0 , 88 , 260762448 , 1800.000000
 1 , 88 , 259356386 , 1669.000000
 2 , 88 , 257950286 , 1686.000000
 3 , 87 , 256543924 , 2087.000000
 4 , 87 , 255137678 , 2076.000000
 5 , 86 , 253731660 , 2073.000000
 0 , 89 , 263692114 , 1895.000000
 1 , 89 , 262286056 , 1816.000000
 2 , 89 , 260879956 , 1825.000000
 3 , 88 , 259473594 , 2137.000000
 4 , 88 , 258067346 , 2011.000000
 5 , 87 , 256661330 , 2091.000000
 0 , 90 , 266621778 , 1915.000000
 1 , 90 , 265215724 , 2040.000000
 2 , 90 , 263809628 , 1928.000000
 3 , 89 , 262403262 , 2093.000000
 4 , 89 , 260997014 , 2076.000000
 5 , 88 , 259591002 , 2063.000000
 1 , 91 , 268145394 , 2062.000000
 2 , 91 , 266739298 , 2091.000000
 3 , 90 , 265332932 , 2102.000000
 4 , 90 , 263926682 , 2042.000000
 5 , 89 , 262520674 , 2057.000000
 0 , 91 , 269551444 , 2181.000000
 1 , 92 , 271075064 , 2277.000000
 2 , 92 , 269668970 , 2223.000000
 3 , 91 , 268262602 , 2120.000000
 4 , 91 , 266856350 , 2078.000000
 5 , 90 , 265450344 , 2087.000000
 0 , 92 , 272481110 , 2205.000000
 1 , 93 , 274004732 , 2307.000000
 2 , 93 , 272598640 , 2334.000000
 3 , 92 , 271192270 , 2082.000000
 4 , 92 , 269786018 , 2010.000000
 5 , 91 , 268380016 , 2023.000000
 0 , 93 , 275410774 , 2257.000000
 1 , 94 , 276934402 , 2183.000000
 2 , 94 , 275528312 , 2190.000000
 3 , 93 , 274121940 , 2124.000000
 4 , 93 , 272715688 , 2077.000000
 5 , 92 , 271309688 , 2052.000000
 0 , 94 , 278340440 , 2216.000000
 2 , 95 , 278457982 , 1997.000000
 3 , 94 , 277051608 , 2102.000000
 4 , 94 , 275645356 , 2053.000000
 5 , 93 , 274239358 , 2140.000000
 0 , 95 , 281270106 , 2065.000000
 1 , 95 , 279864072 , 2030.000000
 2 , 96 , 281387652 , 1950.000000
 3 , 95 , 279981278 , 2116.000000
 4 , 95 , 278575024 , 2078.000000
 5 , 94 , 277169030 , 2052.000000
 0 , 96 , 284199770 , 2025.000000
 1 , 96 , 282793740 , 1938.000000
 2 , 97 , 284317324 , 1800.000000
 3 , 96 , 282910948 , 2089.000000
 4 , 96 , 281504692 , 2054.000000
 5 , 95 , 280098702 , 2081.000000
 0 , 97 , 287129436 , 1773.000000
 1 , 97 , 285723410 , 1799.000000
 2 , 98 , 287246994 , 1696.000000
 3 , 97 , 285840616 , 2092.000000
 4 , 97 , 284434360 , 2078.000000
 5 , 96 , 283028372 , 2093.000000
 0 , 98 , 290059102 , 1637.000000
 1 , 98 , 288653080 , 1690.000000
 3 , 98 , 288770286 , 2063.000000
 4 , 98 , 287364028 , 2055.000000
 5 , 97 , 285958044 , 2073.000000
 0 , 99 , 292988766 , 1860.000000
 1 , 99 , 291582748 , 1913.000000
 2 , 99 , 290176666 , 1836.000000
 3 , 99 , 291699954 , 2092.000000
 4 , 99 , 290293696 , 2079.000000
 5 , 98 , 288887716 , 2149.000000
 0 , 100 , 295918432 , 1999.000000
 1 , 100 , 294512418 , 1937.000000
 2 , 100 , 293106336 , 1874.000000
 3 , 100 , 294629624 , 2171.000000
 4 , 100 , 293223366 , 2039.000000
 5 , 99 , 291817386 , 2064.000000
 0 , 101 , 298848096 , 2187.000000
 1 , 101 , 297442086 , 2155.000000
 2 , 101 , 296036008 , 2075.000000
 3 , 101 , 297559294 , 2084.000000
 4 , 101 , 296153034 , 2071.000000
 5 , 100 , 294747058 , 2057.000000
 0 , 102 , 301777762 , 2280.000000
 1 , 102 , 300371756 , 2203.000000
 2 , 102 , 298965678 , 2193.000000
 4 , 102 , 299082702 , 2038.000000
 5 , 101 , 297676730 , 2093.000000
 0 , 103 , 304707428 , 2315.000000
 1 , 103 , 303301426 , 2313.000000
 2 , 103 , 301895350 , 2255.000000
 3 , 102 , 300488962 , 2116.000000
 4 , 103 , 302012370 , 2071.000000
 5 , 102 , 300606400 , 2023.000000
 0 , 104 , 307637092 , 2285.000000
 1 , 104 , 306231094 , 2198.000000
 2 , 104 , 304825020 , 2207.000000
 3 , 103 , 303418632 , 2111.000000
 4 , 104 , 304942038 , 2038.000000
 5 , 103 , 303536072 , 2054.000000
 0 , 105 , 310566758 , 2055.000000
 1 , 105 , 309160764 , 2063.000000
 2 , 105 , 307754692 , 2055.000000
 3 , 104 , 306348300 , 2124.000000
 4 , 105 , 307871706 , 2070.000000
 5 , 104 , 306465744 , 2085.000000
 0 , 106 , 313496424 , 2036.000000
 1 , 106 , 312090434 , 1902.000000
 2 , 106 , 310684362 , 1933.000000
 3 , 105 , 309277970 , 2075.000000
 5 , 105 , 309395414 , 2050.000000
 0 , 107 , 316426088 , 1832.000000
 1 , 107 , 315020102 , 1823.000000
 2 , 107 , 313614034 , 1817.000000
 3 , 106 , 312207640 , 2092.000000
 4 , 106 , 310801376 , 2106.000000
 5 , 106 , 312325086 , 2082.000000
 0 , 108 , 319355754 , 1705.000000
 1 , 108 , 317949772 , 1785.000000
 2 , 108 , 316543704 , 1616.000000
 3 , 107 , 315137308 , 2088.000000
 4 , 107 , 313731044 , 2019.000000
 5 , 107 , 315254758 , 2141.000000
 0 , 109 , 322285420 , 1927.000000
 1 , 109 , 320879442 , 1810.000000
 2 , 109 , 319473376 , 1845.000000
 3 , 108 , 318066978 , 2136.000000
 4 , 108 , 316660712 , 2105.000000
 5 , 108 , 318184428 , 2075.000000
 0 , 110 , 325215084 , 1923.000000
 1 , 110 , 323809110 , 2023.000000
 2 , 110 , 322403046 , 1940.000000
 3 , 109 , 320996648 , 2169.000000
 4 , 109 , 319590380 , 2018.000000
 0 , 111 , 328144750 , 2068.000000
 1 , 111 , 326738780 , 2071.000000
 2 , 111 , 325332718 , 2022.000000
